year,title,lb_rating,tmdb_rating,genres,runtime_min,budget,revenue,original_language,production_companies,imdb_id,tmdb_id,original_title,tmdb_popularity,vote_count,release_date,overview,production_countries,status,tagline
1954,Godzilla,4.06,7.634,"Thriller, Horror, Science Fiction",96,60000,2250000,ja,"TOHO, Toho Laboratory",tt0047034,1678,ゴジラ,3.0794,1076,1954-11-03,"Japan is thrown into a panic after several ships are sunk near Odo Island. An expedition to the island led by Dr. Kyohei Yamane soon discover something far more devastating than imagined in the form of a 50 meter tall monster whom the natives call Gojira. Now the monster begins a rampage that threatens to destroy not only Japan, but the rest of the world as well.",Japan,Released,"Godzilla, a weapon of science, a great battle of wonder and terror!"
1954,Sansho the Bailiff,4.42,8.1,Drama,124,0,0,ja,Daiei Film,tt0047445,20532,山椒大夫,1.2503,413,1954-03-31,"In medieval Japan, a woman and her children journey to find the family's patriarch, who was exiled years earlier.",Japan,Released,"Without mercy, man is like a beast."
1954,Twenty-Four Eyes,4.13,7.689,Drama,156,0,0,ja,Shochiku,tt0047281,43339,二十四の瞳,0.9463,90,1954-09-15,"From 1928 to 1946, the lives of 12 young people and their school teacher in a poor Japanese village are profoundly affected by historical events and personal circumstances.",Japan,Released,
1954,Samurai I: Musashi Miyamoto,3.66,7.2,"Drama, Action, Adventure",93,0,0,ja,TOHO,tt0047444,31372,宮本武蔵,0.8378,200,1954-09-25,"Struggling to elevate himself from his low caste in 17th century Japan, Miyamoto trains to become a mighty samurai warrior.",Japan,Released,
1954,Ka,None,0.0,Documentary,0,0,0,ja,Iwanami Productions,,1632872,蚊,0.6963,0,1954-01-01,,Japan,Released,
1954,Sakuma Damu,None,0.0,Documentary,0,0,0,ja,Iwanami Productions,tt0047441,1632884,佐久間ダム,0.6962,0,1954-01-01,,Japan,Released,
1954,Chikamatsu Monogatari,4.15,7.8,"Drama, Romance",102,0,0,ja,Daiei Film,tt0046851,35861,近松物語,0.6939,147,1954-11-23,"When the wife of a 17th century Kyoto scroll-maker is falsely accused of having an affair with his best employee, the pair flee the city and find themselves falling for one another.",Japan,Released,The tortured heart behind the cultivated image.
1954,Late Chrysanthemums,3.84,7.25,Drama,101,0,0,ja,TOHO,tt0046750,36871,晩菊,0.6733,36,1954-06-15,"With delicate, unobtrusive strokes, Naruse evokes both the humor and bitterness of his characters’ dilemmas, in this bleak, compelling poignant portrait of a quartet of aging geishas contemplating their troubles with men and money.",Japan,Released,
1954,Sound of the Mountain,4.03,7.32,Drama,96,0,0,ja,TOHO,tt0047682,46492,山の音,0.6258,64,1954-01-15,An ingratiating bride develops warm ties to her father-in-law while her cold husband blithely slights her for another woman.,Japan,Released,
1955,Godzilla Raids Again,2.67,5.978,"Science Fiction, Horror, Action",82,800000,1952653,ja,"TOHO, Toho Laboratory",tt0048127,1679,ゴジラの逆襲,1.9343,322,1955-04-24,"Two fishing scout pilots make a horrifying discovery when they encounter a second Godzilla alongside a new monster named Anguirus. Without the weapon that killed the original, authorities attempt to lure Godzilla away from the mainland. But Anguirus soon arrives and the two monsters make their way towards Osaka as Japan braces for tragedy.",Japan,Released,"A tremendous, astonishing story that rages across the nation of Japan!"
1955,Twilight Saloon,None,8.0,Drama,94,0,0,ja,Shintoho Company,tt0408246,116309,たそがれ酒場,1.2004,3,1955-06-19,"Inside a bustling postwar Tokyo beer hall, a diverse group of patrons, performers, and workers spend a single evening navigating their personal frustrations and social anxieties. A disillusioned professor, a struggling artist, and various laborers find their lives intersecting through chance encounters and heated arguments fueled by drink.",Japan,Released,
1955,Floating Clouds,3.92,7.699,"Drama, Romance",123,0,0,ja,TOHO,tt0048757,77285,浮雲,1.049,103,1955-01-15,"A married Japanese forester during WWII is sent to Indochina to manage forests. He meets a young Japanese typist and promises to leave his wife. He doesn't and after the war, she turns up and the affair resumes.",Japan,Released,"So short is the life of a flower, yet so much hardships it suffered."
1955,Brooba,None,0.0,"Action, Adventure",88,0,0,ja,Daiei Film,tt0047907,572436,ブルーバ,0.9385,0,1955-10-25,,Japan,Released,
1955,Taira Clan Saga,3.71,6.8,"Drama, History",108,0,0,ja,Daiei Film,tt0048610,45987,新・平家物語,0.8851,30,1955-09-21,"Japan, 1137. The Taira family, a samurai clan, becomes involved in the disputes between Emperor Toba and the monks of Mount Hiei.",Japan,Released,
1955,The Birth of Frogs,None,0.0,Documentary,0,0,0,ja,Iwanami Productions,tt2002697,1632911,かえるの発生,0.787,0,1955-01-01,,Japan,Released,
1955,Yangsan Province,None,4.5,"Drama, Romance",90,0,0,ko,Seorabyol Public Films,tt0314915,168372,양산도,0.7868,4,1955-10-13,The film is a historical melodrama about a high government official who wants to marry a woman who is engaged to marry another man.,South Korea,Released,
1955,Princess Yang Kwei-fei,3.76,6.677,"Romance, Drama, History",92,0,0,ja,"Shaw and Sons, Daiei Film",tt0048820,91426,楊貴妃,0.7361,65,1955-05-03,"In eighth century China, the Emperor is grieving over the death of his wife. The Yang family wants to provide the Emperor with a consort so that they may consolidate their influence over the court. General An Lushan finds a distant relative working in their kitchen whom they groom to present to the Emperor. The Emperor falls in love with her and she becomes the Princess Yang Kwei-fei. The Yangs are then appointed important ministers, though An Lushan is not given the court position he covets. The ministers misuse their power so much that there is a popular revolt against the Yangs, fueled by An Lushan.","Hong Kong, Japan",Released,
1955,A Farmer's Wife,None,0.0,Documentary,37,0,0,ja,Iwanami Productions,,838182,ひとりの母の記録,0.724,0,1955-06-07,,Japan,Released,
1955,Samurai II: Duel at Ichijoji Temple,3.68,7.2,"Drama, Action, Adventure",103,0,0,ja,TOHO,tt0048579,31374,続宮本武蔵　一乗寺の決闘,0.7006,134,1955-07-12,"After years on the road establishing his reputation as Japan's greatest fencer, Takezo returns to Kyoto. Otsu waits for him, yet he has come not for her but to challenge the leader of the region's finest school of fencing. To prove his valor and skill, he walks deliberately into ambushes set up by the school's followers.",Japan,Released,
1956,Rodan,3.21,6.495,"Horror, Science Fiction",72,0,1333289,ja,"TOHO, Far East Laboratory",tt0049782,19742,空の大怪獸 ラドン,2.0487,182,1956-12-26,"Mining engineer Shigeru investigates the disappearance and death of his fellow coworkers when prehistoric nymphs are discovered emerging from the mines. After an attack on the local village, Shigeru heads deeper into the mines only to make a more horrifying discovery in the form a prehistoric flying creature. Soon a second monster appears as the two converge in Fukuoka.",Japan,Released,"Born from a volcanic crater, the crimson monster bird Rodan tramples the Earth"
1956,Samurai III: Duel at Ganryu Island,3.77,7.2,"Action, Adventure, Drama, Romance, History",105,0,0,ja,TOHO,tt0049710,31378,宮本武蔵完結編　決闘巌流島,1.2413,133,1956-01-03,"A humble and simple Takezo abandons his life as a knight errant. He's sought as a teacher and vassal by Shogun, Japan's most powerful clan leader. He's also challenged to fight by the supremely confident and skillful Sasaki Kojiro. Takezo agrees to fight Kojiro in a year's time but rejects Shogun's patronage, choosing instead to live on the edge of a village, raising vegetables. He's followed there by Otsu and later by Akemi, both in love with him. The year ends as Takezo assists the villagers against a band of brigands. He seeks Otsu's forgiveness and accepts her love, then sets off across the water to Ganryu Island for his final contest.",Japan,Released,
1956,The Burmese Harp,4.14,7.913,"Drama, War",117,0,0,ja,Nikkatsu Corporation,tt0049012,33319,ビルマの竪琴,1.0978,166,1956-01-21,"In Burma during the closing days of WWII, a Japanese soldier separated from his unit disguises himself as a Buddhist monk to escape imprisonment as a POW.",Japan,Released,
1956,Crazed Fruit,3.67,6.92,"Romance, Drama",86,0,0,ja,Nikkatsu Corporation,tt0160440,86664,狂った果実,0.939,44,1956-07-12,"Two brothers compete for the amorous favors of a young woman during a seaside summer of gambling, boating, and drinking.",Japan,Released,
1956,Warning from Space,2.97,5.2,"Science Fiction, Horror",87,0,0,ja,Daiei Film,tt0049900,70872,宇宙人東京に現わる,0.8175,38,1956-01-27,"Large star-shaped aliens travel to earth in hopes of warning them about an oncoming catastrophe. To prevent panic about their appearance, one alien takes the form of a popular singer.",Japan,Released,"Soon, the Earth will explode! A terror which will annihilate all of humanity!"
1956,The Rose on His Arm,None,5.4,"Drama, Crime, Action",85,0,0,ja,Shochiku,tt0049821,169697,太陽とバラ,0.6908,7,1956-11-14,"Ignoring the protests of his working-class mother, a young man becomes wrapped up in the world of delinquents and yakuza.",Japan,Released,
1956,Early Spring,4.03,7.5,"Drama, Romance",145,0,0,ja,Shochiku,tt0049784,20531,早春,0.6878,92,1956-01-29,A young Tokyo salary man and his wife struggle within the confines of their passionless relationship while he has an extramarital affair.,Japan,Released,
1956,Samurai of the Great Earth,None,0.0,Action,105,0,0,ja,Toei Company,tt0364290,1256522,大地の侍,0.6516,0,1956-01-29,"A film adaptation of Rikuo Honjo's novel ""Ishikari River"".",Japan,Released,
1956,Punishment Room,3.45,6.9,Drama,96,0,0,ja,Daiei Film,tt0049642,188684,処刑の部屋,0.5404,6,1956-06-28,"Shimada is a student of U College. When the college's baseball team wins the day, he and his friend Ito drug two girls they met at the game.",Japan,Released,
1956,Street of Shame,4.13,7.682,Drama,87,0,0,ja,Daiei Film,tt0048933,43255,赤線地帯,0.5329,146,1956-03-18,The lives of five sex workers employed at a Japanese brothel while the nation is debating the passage of an anti-prostitution law.,Japan,Released,Men were their prey! Beauty was their lure!
1957,Throne of Blood,4.27,7.9,"Drama, History",108,0,13422,ja,TOHO,tt0050613,3777,蜘蛛巣城,3.6399,954,1957-01-15,"Returning to their lord's castle, samurai warriors Washizu and Miki are waylaid by a spirit who predicts their futures. When the first part of the spirit's prophecy comes true, Washizu's scheming wife, Asaji, presses him to speed up the rest of the spirit's prophecy by murdering his lord and usurping his place. Director Akira Kurosawa's resetting of William Shakespeare's ""Macbeth"" in feudal Japan is one of his most acclaimed films.",Japan,Released,
1957,Snow Country,3.48,6.7,"Drama, Romance",133,0,0,ja,TOHO,tt0051217,118691,雪国,1.234,10,1957-04-30,"It's a man's world. Shimamura, an artist, comes to this snowbound town to rejuvenate himself. He connects with Komako, a geisha he met on a previous trip, and it seems like love. She's the foster daughter of a local family, almost engaged to the family's son Yukio, now dying of consumption. He's tended by his sister Yuko who's angry at Komako for abandoning her brother. Shimamura returns to Tokyo but promises he will be back soon. In anticipation of his return, Komako breaks with her patron and her family loses their home. Complications arise when Shimamura doesn't come back as promised. Then Komako discovers that he and Yuko knew each other in Tokyo. Can Komako escape destiny?",Japan,Released,
1957,The Mysterians,3.09,6.369,"Science Fiction, Action, Drama, Thriller, War",89,0,0,ja,"TOHO, Far East Laboratory",tt0050251,43226,地球防衛軍,1.1768,61,1957-12-28,"In Japan, scientifically advanced invaders from the war-destroyed planet Mysteroid cause an entire village to vanish, then send a giant robot out to storm the city by night, after which they request a small patch of land on Earth and the right to marry earthling women, claiming to be pacifists.  Mankind must decide whether to capitulate or to resist.",Japan,Released,"Space weapons mobilize! A great battle between Earth forces and the gruesome mystery planet people, the Mysterians!"
1957,An Osaka Story,None,5.4,"Comedy, Drama",97,0,0,ja,Daiei Film,tt0050808,262624,大阪物語,1.1079,5,1957-03-06,"A poor peasant, after years of scraping, becomes a rich and powerful Osaka merchant. Mizoguchi Kenji's final project; he died before completing it and directing duties turned over to Yoshimura Kozaburo.",Japan,Released,
1957,The Lower Depths,3.74,7.1,Drama,125,0,0,ja,TOHO,tt0050330,26893,どん底,0.7936,138,1957-10-01,"Residents of a rundown boardinghouse in 19th-century Japan, including a mysterious old man and an aging actor, get drawn into a love triangle that turns violent. When amoral thief Sutekichi breaks off his affair with landlady Osugi to romance her younger sister, Okayo, Osugi extracts her revenge by revealing her infidelity to her jealous husband.",Japan,Released,
1957,The Invisible Man vs. The Human Fly,3.03,5.727,"Science Fiction, Crime, Horror",96,0,0,ja,Daiei Film,tt0204691,239201,透明人間と蝿男,0.7299,11,1957-08-25,Police investigate a series of mysterious murders where the only clue is a strange buzzing noise at the scene of the crime.,Japan,Released,
